ts,consumo_gas,producao,turno,gas/prod
2020-08-20 01:46:12,23.96322,559.8245,TURNO 3,42.80487902905286
2020-08-20 01:51:08,24.09954,560.2639,TURNO 3,43.01462221642337
2020-08-20 01:56:05,24.15916,560.5658,TURNO 3,43.0978129596918
2020-08-20 02:01:12,24.134929999999997,564.4809,TURNO 3,42.75597278845041
2020-08-20 02:06:09,24.04072,565.381,TURNO 3,42.52127326528483
2020-08-20 02:11:15,23.81546,563.2108,TURNO 3,42.28516214532819
2020-08-20 02:16:11,23.824170000000002,561.4305,TURNO 3,42.434762628677994
2020-08-20 02:21:08,23.79332,562.6775,TURNO 3,42.28589200741099
2020-08-20 02:26:15,23.78493,569.0219999999999,TURNO 3,41.79966679671437
2020-08-20 02:31:11,23.77373,568.4062,TURNO 3,41.825247507856176
2020-08-20 02:36:07,23.86541,565.8587,TURNO 3,42.17556432374372
2020-08-20 02:41:14,23.85015,566.0666,TURNO 3,42.13311649194635
2020-08-20 02:46:11,23.830560000000002,566.1795,TURNO 3,42.09011453081576
2020-08-20 02:51:07,23.88371,568.4238,TURNO 3,42.01743487869438
2020-08-20 02:56:14,23.83417,569.2356,TURNO 3,41.87048385589377
2020-08-20 03:01:10,23.87678,568.5013,TURNO 3,41.99951697559882
2020-08-20 03:06:06,23.90032,567.4752,TURNO 3,42.11694185049849
2020-08-20 03:11:13,23.88504,567.2721,TURNO 3,42.105085020045934
2020-08-20 03:16:09,23.86673,564.6361,TURNO 3,42.269224373007674
2020-08-20 03:21:05,23.89418,562.2114,TURNO 3,42.50034773396626
2020-08-20 03:26:12,23.91662,561.1216,TURNO 3,42.622882455425
2020-08-20 03:31:09,23.90878,559.295,TURNO 3,42.7480667626208
2020-08-20 03:36:15,23.58535,559.0033,TURNO 3,42.19179028102339
2020-08-20 03:41:12,23.75902,556.7002,TURNO 3,42.67830333094905
2020-08-20 03:46:08,23.843510000000002,558.7782,TURNO 3,42.670794959431134
2020-08-20 03:51:16,23.90261,561.942,TURNO 3,42.53572432742169
2020-08-20 03:56:12,23.928539999999998,562.4875,TURNO 3,42.540572012711394
2020-08-20 04:01:08,23.95926,562.1147,TURNO 3,42.62343610654552
2020-08-20 04:06:15,23.97201,559.7462,TURNO 3,42.826570327766404
2020-08-20 04:11:11,24.00893,560.6061,TURNO 3,42.82673699055362
2020-08-20 04:16:07,23.985689999999998,561.0761,TURNO 3,42.749441653280186
2020-08-20 04:21:06,23.98641,561.3998,TURNO 3,42.72607507163344
2020-08-20 04:26:13,24.01229,558.7348,TURNO 3,42.97618476601064
2020-08-20 04:31:10,23.99223,557.1149,TURNO 3,43.06513790961254
2020-08-20 04:36:08,23.98331,558.0067,TURNO 3,42.98032622188944
2020-08-20 04:41:15,23.96208,556.1335,TURNO 3,43.08692067642032
2020-08-20 04:46:11,23.97419,556.6512,TURNO 3,43.06860382228584
2020-08-20 04:51:07,23.97426,558.2172,TURNO 3,42.94790629883852
2020-08-20 04:56:14,23.99059,558.9547,TURNO 3,42.920454913430376
2020-08-20 05:01:10,24.00242,556.7833,TURNO 3,43.10908750316326
2020-08-20 05:06:07,23.99393,556.3738,TURNO 3,43.12555695469485
2020-08-20 05:11:14,24.02512,557.4358,TURNO 3,43.09934883981259
2020-08-20 05:16:10,24.0498,558.2041,TURNO 3,43.08424105089877
2020-08-20 05:21:06,24.10942,555.1761,TURNO 3,43.4266172481128
2020-08-20 05:26:13,24.12965,555.7698,TURNO 3,43.416626812036206
2020-08-20 05:31:09,24.25064,557.0449,TURNO 3,43.53444399185775
2020-08-20 05:36:05,24.2187,560.9265,TURNO 3,43.176245016058246
2020-08-20 05:41:12,24.16597,559.9896,TURNO 3,43.154319294501185
2020-08-20 05:46:08,24.131079999999997,557.5983,TURNO 3,43.27681773778722
2020-08-20 05:51:15,24.147579999999998,557.778,TURNO 3,43.29245685559487
2020-08-20 05:56:12,24.196279999999998,560.5229,TURNO 3,43.16733535775255
2020-08-20 06:01:08,24.19756,557.7974,TURNO 1,43.38055358450935
2020-08-20 06:06:15,24.13458,561.5836,TURNO 1,42.975934482417216
2020-08-20 06:11:11,24.09521,562.8089,TURNO 1,42.81241821158124
2020-08-20 06:16:08,23.68342,566.0143,TURNO 1,41.84244108320232
2020-08-20 06:21:14,23.41677,567.8008,TURNO 1,41.241171199477
2020-08-20 06:26:11,23.49005,568.8001,TURNO 1,41.2975489983212
2020-08-20 06:31:07,23.490270000000002,568.066,TURNO 1,41.351304249858295
2020-08-20 06:36:14,23.48997,570.076,TURNO 1,41.20497968691894
2020-08-20 06:41:10,23.510939999999998,570.0928,TURNO 1,41.240548907125294
2020-08-20 06:46:07,23.54352,571.8639,TURNO 1,41.16979582029921
2020-08-20 06:51:13,23.48773,572.7578,TURNO 1,41.00813642345857
2020-08-20 06:56:09,23.47171,575.9093,TURNO 1,40.75591416912351
2020-08-20 07:01:16,23.45891,573.9799,TURNO 1,40.87061236813344
2020-08-20 07:06:12,23.489910000000002,573.0105,TURNO 1,40.99385613352636
2020-08-20 07:14:08,22.06331,540.8953,TURNO 1,40.79035258764497
2020-08-20 07:19:36,0.0,0.0,TURNO 1,0.0
2020-08-20 07:24:32,0.0,0.0,TURNO 1,0.0
2020-08-20 07:29:28,0.0,0.0,TURNO 1,0.0
2020-08-20 07:34:35,0.0,0.0,TURNO 1,0.0
2020-08-20 07:42:10,0.0,0.0,TURNO 1,0.0
2020-08-20 07:47:16,0.0,0.0,TURNO 1,0.0
2020-08-20 07:52:13,1.530784,48.74292,TURNO 1,31.4052584457394
2020-08-20 07:57:09,21.00459,457.8883,TURNO 1,45.87273795814394
2020-08-20 08:02:16,26.30395,552.6595,TURNO 1,47.595219117738864
2020-08-20 08:07:13,26.54022,588.5251,TURNO 1,45.09615647658868
2020-08-20 08:12:09,26.17679,582.9309,TURNO 1,44.90547678978761
2020-08-20 08:17:16,25.60149,579.0613,TURNO 1,44.21205492406417
2020-08-20 08:22:12,25.1404,575.0831,TURNO 1,43.71611685337302
2020-08-20 08:27:19,24.83318,573.8088,TURNO 1,43.27779566991653
2020-08-20 08:32:15,24.66369,570.5801,TURNO 1,43.225640010929226
2020-08-20 08:37:11,24.17018,568.7568,TURNO 1,42.49651169005803
2020-08-20 08:42:18,23.858079999999998,570.8352,TURNO 1,41.79503996950433
2020-08-20 08:47:15,23.59198,572.0294,TURNO 1,41.24260046773819
2020-08-20 08:52:11,23.52306,566.9923,TURNO 1,41.48744171658063
2020-08-20 08:57:18,23.52342,562.1451,TURNO 1,41.84581525303699
2020-08-20 09:02:14,23.45768,559.9391,TURNO 1,41.89327017884623
2020-08-20 09:07:10,23.475070000000002,561.447,TURNO 1,41.81172933509308
2020-08-20 09:12:17,13.00918,310.2247,TURNO 1,41.93470087971719
2020-08-20 09:17:14,0.0,0.0,TURNO 1,0.0
2020-08-20 09:23:03,0.0,0.0,TURNO 1,0.0
2020-08-20 09:27:59,0.0,0.0,TURNO 1,0.0
2020-08-20 09:33:05,0.0,0.0,TURNO 1,0.0
2020-08-20 09:38:44,0.0,0.0,TURNO 1,0.0
2020-08-20 09:43:40,0.26252329999999996,9.230632,TURNO 1,28.440446981311784
2020-08-20 09:48:47,18.911720000000003,454.8136,TURNO 1,41.58125438641237
2020-08-20 09:53:43,25.3861,528.2867,TURNO 1,48.0536420848755
2020-08-20 09:58:39,25.679170000000003,554.9129,TURNO 1,46.27603719430563
2020-08-20 10:03:47,25.01472,557.2444,TURNO 1,44.890033888182636
2020-08-20 10:08:43,24.57555,553.6655,TURNO 1,44.38699900932964
2020-08-20 10:13:39,24.113139999999998,550.1859,TURNO 1,43.8272591136923
2020-08-20 10:18:46,23.83908,551.3873,TURNO 1,43.23472811216362
2020-08-20 10:23:43,23.6076,531.9978,TURNO 1,44.375371477100096
2020-08-20 10:28:39,23.52064,552.9642,TURNO 1,42.53555655140061
2020-08-20 10:33:46,23.28973,558.6017,TURNO 1,41.69290927686041
2020-08-20 10:38:42,22.7918,560.3364,TURNO 1,40.67520867821544
2020-08-20 10:43:39,22.72097,559.3935,TURNO 1,40.617150538931895
2020-08-20 10:48:46,22.73142,558.1224,TURNO 1,40.728377861200336
2020-08-20 10:53:43,22.74139,561.2087,TURNO 1,40.52216225443404
2020-08-20 10:58:39,22.81042,563.3796,TURNO 1,40.48854449113884
2020-08-20 11:03:46,22.75434,564.7746,TURNO 1,40.28924105297937
2020-08-20 11:08:42,22.731170000000002,564.6439,TURNO 1,40.25753222517768
2020-08-20 11:13:38,22.69109,563.2432,TURNO 1,40.28648725807964
2020-08-20 11:18:46,22.73995,561.5485,TURNO 1,40.49507745101269
2020-08-20 11:23:42,22.79927,561.7777,TURNO 1,40.58414921062192
2020-08-20 11:28:38,22.72564,560.3691,TURNO 1,40.55477006137562
2020-08-20 11:33:45,22.720010000000002,559.7036,TURNO 1,40.592931687414556
2020-08-20 11:38:41,22.74172,559.6456,TURNO 1,40.63593102492006
2020-08-20 11:43:38,22.735770000000002,558.9839,TURNO 1,40.67338969870153
2020-08-20 11:48:45,22.78022,560.5473,TURNO 1,40.639246679093816
2020-08-20 11:53:41,23.0266,564.6324,TURNO 1,40.78157753611022
2020-08-20 11:58:38,23.36559,565.2609,TURNO 1,41.33593885584515
2020-08-20 12:03:44,23.56294,562.7485,TURNO 1,41.871173357192426
2020-08-20 12:08:40,23.42171,560.8711,TURNO 1,41.759523712311086
2020-08-20 12:13:47,23.41903,559.617,TURNO 1,41.84831768870495
2020-08-20 12:18:44,23.419079999999997,560.1475,TURNO 1,41.80877358195832
2020-08-20 12:23:41,23.373820000000002,560.242,TURNO 1,41.72093488171184
2020-08-20 12:28:37,23.403679999999998,558.4818,TURNO 1,41.905895590509836
2020-08-20 12:33:46,23.37686,555.2133,TURNO 1,42.10428676690562
2020-08-20 12:38:42,23.40618,554.3687,TURNO 1,42.22132310139443
2020-08-20 12:43:39,23.317339999999998,555.7949,TURNO 1,41.95313774919489
2020-08-20 12:48:46,23.279339999999998,557.289,TURNO 1,41.77247352809763
2020-08-20 12:53:42,23.07999,559.0055,TURNO 1,41.28759019365641
2020-08-20 12:58:39,22.92069,558.1517,TURNO 1,41.0653411966675
2020-08-20 13:03:45,22.89358,556.7177,TURNO 1,41.122421651045045
2020-08-20 13:08:42,22.96246,555.5032,TURNO 1,41.33632353512995
2020-08-20 13:13:38,22.947110000000002,558.1024,TURNO 1,41.116307688338196
2020-08-20 13:18:45,23.06041,558.7182,TURNO 1,41.27377629724609
2020-08-20 13:23:41,23.118560000000002,556.5427,TURNO 1,41.53959794998659
2020-08-20 13:28:37,23.06042,554.868,TURNO 1,41.560190892248244
2020-08-20 13:33:44,23.13315,554.1008,TURNO 1,41.74899224112291
2020-08-20 13:38:40,23.13346,553.2599,TURNO 1,41.813006870731094
2020-08-20 13:43:47,23.089760000000002,553.3536,TURNO 1,41.72695361519289
2020-08-20 13:48:44,23.113129999999998,552.9456,TURNO 1,41.800007089304984
2020-08-20 13:53:40,23.1645,550.1775,TURNO 1,42.103684719931294
2020-08-20 13:58:47,23.192529999999998,548.1709,TURNO 1,42.30894051471904
2020-08-20 14:03:43,23.14219,546.3682,TURNO 2,42.35639995153451
2020-08-20 14:08:40,23.01219,546.9448,TURNO 2,42.07406304987267
2020-08-20 14:13:47,22.5015,551.925,TURNO 2,40.76912623997826
2020-08-20 14:18:43,22.41335,552.5258,TURNO 2,40.56525505234326
2020-08-20 14:23:39,22.34611,551.8965,TURNO 2,40.48967514742348
2020-08-20 14:28:46,22.347520000000003,552.3541,TURNO 2,40.45868402171723
2020-08-20 14:33:42,22.73647,554.841,TURNO 2,40.97835235680132
2020-08-20 14:38:38,23.08981,554.0737,TURNO 2,41.67281356252787
2020-08-20 14:43:45,23.05789,552.6156,TURNO 2,41.72500740116638
2020-08-20 14:48:41,22.958920000000003,552.7725,TURNO 2,41.53412118005147
2020-08-20 14:53:47,22.56054,552.4034,TURNO 2,40.84069721511489
2020-08-20 14:58:44,23.00838,551.6337,TURNO 2,41.70952572331966
2020-08-20 15:03:41,23.11148,551.1469999999999,TURNO 2,41.93342248075378
2020-08-20 15:13:12,2.978623,71.00545,TURNO 2,41.949216574220706
2020-08-20 15:18:08,13.1966,343.8635,TURNO 2,38.37743755879877
2020-08-20 15:23:15,23.09445,493.8174,TURNO 2,46.76718560342344
2020-08-20 15:38:13,73.48066999999999,1663.602,TURNO 2,44.169621099277336
2020-08-20 15:53:11,70.18726,1670.017,TURNO 2,42.02787157256483
2020-08-20 16:08:10,63.72538,1851.558,TURNO 2,34.41716651598276
2020-08-20 16:23:07,66.29141,1505.13,TURNO 2,44.04364407061184
2020-08-20 16:38:06,62.3634,1545.941,TURNO 2,40.3400905985416
2020-08-20 16:53:13,60.611309999999996,1114.04,TURNO 2,54.406762773329504
2020-08-20 17:08:12,65.40089,1325.535,TURNO 2,49.33924038218531
2020-08-20 17:23:10,76.02991,1762.835,TURNO 2,43.12933995524255
2020-08-20 17:38:07,71.04273,1736.141,TURNO 2,40.91990800286383
2020-08-20 17:53:06,81.55435,2031.568,TURNO 2,40.143549219125326
2020-08-20 18:08:14,82.12331999999999,2138.327,TURNO 2,38.40540759201001
2020-08-20 18:23:14,82.07574,2197.26,TURNO 2,37.3536768520794
2020-08-20 18:38:12,82.24429,2204.653,TURNO 2,37.304868385183525
2020-08-20 18:53:10,74.04093,1746.8729999999998,TURNO 2,42.38483850858077
2020-08-20 19:08:10,60.81706,1320.58,TURNO 2,46.05329476442169
2020-08-20 19:23:08,73.99072,1706.5629999999999,TURNO 2,43.35657107296947
2020-08-20 19:38:16,80.95518,1898.348,TURNO 2,42.64506823827875
2020-08-20 19:53:14,79.65095,1876.622,TURNO 2,42.44378995876633
2020-08-20 20:08:12,77.66911,1925.588,TURNO 2,40.33526901912559
2020-08-20 20:23:10,79.44494,1937.749,TURNO 2,40.99857102235635
2020-08-20 20:38:07,77.31583,1935.8139999999999,TURNO 2,39.93969978520664
2020-08-20 20:53:15,78.00923,1938.74,TURNO 2,40.237076658035626
2020-08-20 21:11:23,67.92908,1661.9589999999998,TURNO 2,40.872897586522896
2020-08-20 21:33:43,4.904038,150.6276,TURNO 2,32.55736664462555
2020-08-20 21:50:57,39.10378,859.4958,TURNO 2,45.496185088978905
2020-08-20 22:05:55,76.178,1672.2160000000001,TURNO 3,45.555119673534996
2020-08-20 22:20:52,73.31921,1672.043,TURNO 3,43.85007442990401
2020-08-20 22:36:00,72.2223,1676.1879999999999,TURNO 3,43.08723126522801
2020-08-20 22:50:58,67.88669,1686.684,TURNO 3,40.24861206959929
2020-08-20 23:05:55,71.6082,1703.878,TURNO 3,42.02660049604491
2020-08-20 23:20:53,71.79974,1700.287,TURNO 3,42.22801209442876
2020-08-20 23:36:00,71.925,1696.838,TURNO 3,42.38766458554087
2020-08-20 23:50:58,71.91342,1689.608,TURNO 3,42.56219194037907
2020-08-21 00:05:55,71.93655,1677.845,TURNO 3,42.87437158974756
2020-08-21 00:21:25,7.85648,184.1834,TURNO 3,42.655744220163164
2020-08-21 00:45:30,44.51512,898.9951,TURNO 3,49.51653240379175
2020-08-21 01:00:28,77.73376,1709.237,TURNO 3,45.478631693556835
2020-08-21 01:15:25,74.05934,1709.8229999999999,TURNO 3,43.314038938533415
2020-08-21 01:30:44,65.73168000000001,1518.026,TURNO 3,43.300760329533226
2020-08-21 01:45:42,0.0,0.0,TURNO 3,0.0
2020-08-21 02:02:56,16.16242,336.0246,TURNO 3,48.09891894819605
2020-08-21 02:17:53,80.66833000000001,1635.9589999999998,TURNO 3,49.30950592282571
2020-08-21 02:33:02,77.16402,1713.318,TURNO 3,45.03776882049917
2020-08-21 02:47:59,74.35369,1709.46,TURNO 3,43.49542545599195
2020-08-21 03:02:56,74.07883000000001,1712.3310000000001,TURNO 3,43.26198030637769
2020-08-21 03:17:53,73.63999,1706.3010000000002,TURNO 3,43.15767851041521
2020-08-21 03:33:02,73.90725,1699.943,TURNO 3,43.47631067629915
2020-08-21 03:47:59,73.41691999999999,1700.16,TURNO 3,43.1823593073593
2020-08-21 04:22:06,47.90639,1114.349,TURNO 3,42.9904724641921
2020-08-21 04:57:48,0.0,0.0,TURNO 3,0.0
2020-08-21 06:12:01,0.0,0.0,TURNO 1,0.0
2020-08-21 06:26:59,30.47069,609.3871,TURNO 1,50.00219072573082
2020-08-21 06:41:55,82.79477,1774.23,TURNO 1,46.66518433348551
2020-08-21 06:56:53,77.45973000000001,1780.371,TURNO 1,43.50763408300855
2020-08-21 07:12:01,75.25086999999999,1716.254,TURNO 1,43.84599831959605
2020-08-21 07:26:59,74.57,1700.3129999999999,TURNO 1,43.8566311026264
2020-08-21 07:41:56,73.81345,1699.442,TURNO 1,43.43393302036786
2020-08-21 07:56:53,73.03518000000001,1687.53,TURNO 1,43.27933725622656
2020-08-21 08:12:01,72.12786,1680.95,TURNO 1,42.90898599006514
2020-08-21 08:26:58,72.14069,1679.901,TURNO 1,42.94341749900738
2020-08-21 08:41:55,72.13399,1672.6670000000001,TURNO 1,43.125134889371274
2020-08-21 08:56:53,71.9078,1681.0410000000002,TURNO 1,42.775756212965646
2020-08-21 09:12:01,71.67696,1686.8670000000002,TURNO 1,42.491174467222365
2020-08-21 09:26:58,71.77116,1691.24,TURNO 1,42.43700480121094
2020-08-21 10:33:59,8.881427,209.1216,TURNO 1,42.47015611969304
2020-08-21 11:13:14,0.0,0.0,TURNO 1,0.0
2020-08-21 11:57:12,0.9208193000000001,31.48035,TURNO 1,29.25060553646958
2020-08-21 12:12:09,73.80609,1540.021,TURNO 1,47.92537893963784
2020-08-21 12:27:18,88.93368000000001,1986.707,TURNO 1,44.76436636101851
2020-08-21 12:42:15,86.73988,1974.869,TURNO 1,43.92183987899957
2020-08-21 12:57:13,85.36618,2132.939,TURNO 1,40.02279483848343
2020-08-21 13:12:11,84.7038,2137.4829999999997,TURNO 1,39.62782394058807
2020-08-21 13:27:08,79.80055,1989.974,TURNO 1,40.10130283109227
2020-08-21 14:02:51,65.63653000000001,1653.555,TURNO 2,39.694192210116995
2020-08-21 14:17:48,7.232328,197.6072,TURNO 2,36.599516616803434
2020-08-21 14:32:46,72.86005,1569.545,TURNO 2,46.42112841619705
2020-08-21 14:47:44,76.11994,1951.993,TURNO 2,38.99601074389099
2020-08-21 15:02:46,74.10368000000001,1956.5970000000002,TURNO 2,37.873757345023016
2020-08-21 15:17:44,73.46632,1963.719,TURNO 2,37.41182928922111
2020-08-21 15:32:41,73.0881,1767.9520000000002,TURNO 2,41.3405454446727
2020-08-21 15:47:49,69.46553,1734.474,TURNO 2,40.04991138523841
2020-08-21 16:02:47,69.78199000000001,1730.4520000000002,TURNO 2,40.325874395822595
2020-08-21 16:17:45,69.45264,1723.875,TURNO 2,40.288675222971506
2020-08-21 16:32:42,78.69244,1689.616,TURNO 2,46.57415649473017
2020-08-21 16:47:50,77.44682,1894.154,TURNO 2,40.88728793962899
2020-08-21 17:02:47,74.51252,1899.3039999999999,TURNO 2,39.23148690257062
2020-08-21 17:17:44,74.51545,1887.646,TURNO 2,39.475330649920586
2020-08-21 17:32:41,81.66493,2168.016,TURNO 2,37.66804765278484
2020-08-21 17:47:49,81.32052,2168.563,TURNO 2,37.4997267775942
2020-08-21 18:02:47,80.91634,2163.931,TURNO 2,37.39321632713798
2020-08-21 18:17:44,80.91483000000001,2156.947,TURNO 2,37.51359212813296
2020-08-21 18:32:41,80.97196,1830.454,TURNO 2,44.235998282393325
2020-08-21 18:47:48,78.74213,1710.764,TURNO 2,46.02746492210498
2020-08-21 19:02:46,68.03853000000001,1708.865,TURNO 2,39.815040977490916
2020-08-21 19:17:44,67.49709,1712.139,TURNO 2,39.42266953792887
2020-08-21 19:32:41,68.17086,1714.515,TURNO 2,39.761016963981064
2020-08-21 19:47:50,68.25967,1715.8239999999998,TURNO 2,39.782442721398
2020-08-21 20:02:47,68.61676,1717.244,TURNO 2,39.95749002471402
2020-08-21 20:17:45,68.93732,1730.1879999999999,TURNO 2,39.84383199975957
2020-08-21 20:32:43,74.02141999999999,1919.7,TURNO 2,38.55884773662551
2020-08-21 20:47:51,73.40919,1937.516,TURNO 2,37.88830130951177
2020-08-21 21:02:49,72.78958,1940.736,TURNO 2,37.506172915842235
2020-08-21 21:17:47,72.75186,1938.703,TURNO 2,37.526047053107156
2020-08-21 21:32:47,72.78049,1953.12,TURNO 2,37.26370627508807
2020-08-21 21:47:44,72.86861,1946.579,TURNO 2,37.434190957572234
2020-08-21 22:02:42,71.16677,1770.869,TURNO 3,40.187484223847164
2020-08-21 22:17:51,70.67096,1695.624,TURNO 3,41.678438144305574
2020-08-21 22:32:48,70.92817,1691.286,TURNO 3,41.93741921827532
2020-08-21 22:47:46,69.37729,1699.445,TURNO 3,40.82349825972597
2020-08-21 23:02:43,71.48103,1707.0910000000001,TURNO 3,41.87300501262088
2020-08-21 23:17:41,71.30325,1718.499,TURNO 3,41.491586553149
2020-08-21 23:32:49,71.3007,1727.618,TURNO 3,41.27110275535449
2020-08-21 23:47:46,71.78008,1714.414,TURNO 3,41.868580167917436
2020-08-22 00:02:43,72.91496,1611.838,TURNO 3,45.23715162441883
2020-08-22 00:17:51,71.01496999999999,1480.866,TURNO 3,47.955027666243936
2020-08-22 00:32:49,69.71758,1625.773,TURNO 3,42.88272717039833
2020-08-22 00:47:46,70.81286999999999,1729.08,TURNO 3,40.95407384273718
2020-08-22 01:04:51,50.0685,1217.038,TURNO 3,41.13963573857184
2020-08-22 01:37:45,5.626780999999999,156.0322,TURNO 3,36.06166547674133
2020-08-22 01:52:43,77.58565,1544.7479999999998,TURNO 3,50.22544130175278
2020-08-22 02:07:51,75.58975,1760.026,TURNO 3,42.94808713053102
2020-08-22 02:22:49,72.69719,1751.415,TURNO 3,41.50768949677832
2020-08-22 02:37:46,72.6822,1757.894,TURNO 3,41.34617900738042
2020-08-22 02:52:44,72.30014,1758.495,TURNO 3,41.11478281143819
2020-08-22 03:07:51,71.78786,1762.0120000000002,TURNO 3,40.74198132589335
2020-08-22 03:22:49,71.46967,1744.765,TURNO 3,40.962347364831366
2020-08-22 03:37:46,71.73118000000001,1735.4089999999999,TURNO 3,41.33387576069965
2020-08-22 04:14:43,12.60539,318.7624,TURNO 3,39.54478319902221
2020-08-22 04:29:41,75.50328,1658.219,TURNO 3,45.53275532363337
2020-08-22 04:44:49,74.92168000000001,1725.372,TURNO 3,43.42349360022071
2020-08-22 04:59:47,73.28843,1697.46,TURNO 3,43.175350229165936
2020-08-22 05:14:44,73.18471,1696.3870000000002,TURNO 3,43.14151782582629
2020-08-22 05:29:44,72.83230999999999,1719.317,TURNO 3,42.36118761112697
2020-08-22 05:44:41,73.06475999999999,1707.168,TURNO 3,42.798810661868075
2020-08-22 06:20:34,22.60483,533.4127,TURNO 1,42.37774991109136
2020-08-22 06:43:58,0.0,0.0,TURNO 1,0.0
2020-08-22 07:05:17,0.0,0.0,TURNO 1,0.0
2020-08-22 07:33:46,0.0,0.0,TURNO 1,0.0
2020-08-22 08:03:09,0.0,0.0,TURNO 1,0.0
2020-08-22 08:19:20,64.20758000000001,1330.237,TURNO 1,48.26777484012248
2020-08-22 08:34:28,79.0651,1758.129,TURNO 1,44.97115968168434
2020-08-22 08:49:25,78.04586,1931.024,TURNO 1,40.41682547705259
2020-08-22 09:04:22,82.13146,2076.722,TURNO 1,39.54860592799614
2020-08-22 09:19:21,71.40694,1735.5629999999999,TURNO 1,41.14338690096528
2020-08-22 09:34:29,70.69205,1709.691,TURNO 1,41.34785174630971
2020-08-22 09:49:27,70.51963,1712.0,TURNO 1,41.191372663551405
2020-08-22 10:06:22,18.3432,446.6141,TURNO 1,41.071699258935176
2020-08-22 10:22:10,19.90275,494.9639,TURNO 1,40.21050828151306
2020-08-22 10:36:27,75.94128,1862.582,TURNO 1,40.77204654613864
2020-08-22 11:08:55,68.20432,1821.9779999999998,TURNO 1,37.43421709812083
2020-08-22 11:28:58,9.64772,244.0651,TURNO 1,39.5292895215252
2020-08-22 11:44:07,73.7991,1753.411,TURNO 1,42.088877051643905
2020-08-22 11:59:05,73.62401,1858.832,TURNO 1,39.60767299035093
2020-08-22 12:14:03,70.68541,1734.391,TURNO 1,40.755175736036456
2020-08-22 12:29:01,70.88139,1727.604,TURNO 1,41.02872533288878
2020-08-22 12:43:59,70.63282,1745.61,TURNO 1,40.463116045393875
2020-08-22 12:58:57,70.31567,1731.4389999999999,TURNO 1,40.611115956149774
2020-08-22 13:14:06,70.75118,1733.2520000000002,TURNO 1,40.819903857027136
2020-08-22 13:28:57,53.121030000000005,1347.0639999999999,TURNO 1,39.43467422483268
2020-08-22 13:52:11,0.0,0.0,TURNO 1,0.0
2020-08-22 14:17:42,4.898796,147.5729,TURNO 2,33.19576968400025
2020-08-22 14:32:40,71.75618,1575.045,TURNO 2,45.55817770285929
2020-08-22 14:47:38,72.07433,1731.01,TURNO 2,41.6371540314614
2020-08-22 15:02:36,69.7573,1723.661,TURNO 2,40.47042893005063
2020-08-22 15:17:45,68.32066,1733.021,TURNO 2,39.42286908237119
2020-08-22 15:32:43,70.53748,1732.704,TURNO 2,40.70948067298281
2020-08-22 15:47:41,70.44156,1725.2679999999998,TURNO 2,40.829343615020974
2020-08-22 16:02:38,70.69263000000001,1729.1889999999999,TURNO 2,40.881956801714566
2020-08-22 16:17:36,70.75406,1726.9,TURNO 2,40.971718107591634
2020-08-22 16:32:45,71.1328,1724.7779999999998,TURNO 2,41.241713426307626
2020-08-22 16:47:43,71.58563000000001,1725.239,TURNO 2,41.49316703366896
2020-08-22 17:02:41,71.825,1724.756,TURNO 2,41.64357161244837
2020-08-22 17:17:40,72.03878,1726.776,TURNO 2,41.718659513451655
2020-08-22 17:32:38,72.24736999999999,1729.849,TURNO 2,41.76513094495531
2020-08-22 17:47:40,72.24342,1732.287,TURNO 2,41.704070976691504
2020-08-22 18:02:38,72.13405999999999,1735.3970000000002,TURNO 2,41.56631594960692
2020-08-22 18:17:41,72.02081,1734.527,TURNO 2,41.52187311007554
2020-08-22 18:32:39,71.88524,1736.943,TURNO 2,41.38606736087482
2020-08-22 18:47:42,71.88764,1728.025,TURNO 2,41.601041651596475
2020-08-22 19:02:40,71.28232,1696.253,TURNO 2,42.02340099030038
2020-08-22 19:17:38,69.77363000000001,1702.023,TURNO 2,40.99452827605738
2020-08-22 19:32:36,69.92636999999999,1741.441,TURNO 2,40.15431473130585
2020-08-22 19:47:45,70.11126999999999,1737.141,TURNO 2,40.360149233712164
2020-08-22 20:02:43,70.35213,1727.879,TURNO 2,40.71588924918933
2020-08-22 20:17:41,69.71468,1644.63,TURNO 2,42.38927904756693
2020-08-22 20:32:39,60.13397,1235.298,TURNO 2,48.679727482761244
2020-08-22 20:56:57,32.94786,586.8609,TURNO 2,56.14253735425209
2020-08-22 21:11:55,60.46315,808.5849,TURNO 2,74.77650151517794
2020-08-22 21:26:53,66.24549,1079.756,TURNO 2,61.352277736822025
2020-08-22 22:25:49,26.2063,316.6942,TURNO 3,82.74954198719142
2020-08-22 22:40:48,74.07689,1245.87,TURNO 3,59.45796110348592
2020-08-22 22:55:52,72.4709,1457.505,TURNO 3,49.722573850518515
2020-08-22 23:10:51,73.46098,1632.0620000000001,TURNO 3,45.01114540991703
2020-08-22 23:25:48,70.42963,1624.495,TURNO 3,43.354784102136364
2020-08-22 23:40:57,77.47802,1809.191,TURNO 3,42.824676885967264
2020-08-22 23:55:55,71.23769,1644.348,TURNO 3,43.3227577130875
2020-08-23 00:00:43,22.42053,539.3234,TURNO 3,41.571587659649104
2020-08-23 00:15:47,69.95749,1677.3629999999998,TURNO 3,41.706827919776465
2020-08-23 00:30:45,70.03272,1668.09,TURNO 3,41.98377785371293
2020-08-23 00:45:53,70.07455,1679.8339999999998,TURNO 3,41.715163522109926
